Timestamp,Position_N,Position_E,Position_D,Velocity_N,Velocity_E,Velocity_D,Attitude_Roll,Attitude_Pitch,Attitude_Yaw,Motor_RPMs
1747351087.4877422,1.3890000581741333,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.5399999618530273,-0.11757441610097885,-0.3125282824039459,1.8050767183303833,0
1747351087.5891714,1.3990000486373901,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.5299999713897705,-0.1315469592809677,-0.31882351636886597,0.6772638559341431,0
1747351087.6898072,1.40500009059906,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.5199999809265137,-0.14071989059448242,-0.3228054940700531,-0.036026813089847565,0
1747351087.7902067,1.415000081062317,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.5099999904632568,-0.1543206125497818,-0.3286999762058258,-1.0482076406478882,0
1747351087.8908389,1.4210001230239868,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.5,-0.1629752665758133,-0.3325672149658203,-1.6784108877182007,0
1747351087.991504,1.4310001134872437,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.4899999797344208,-0.17540402710437775,-0.3385430574417114,-2.5669748783111572,0
1747351088.0921223,1.437000036239624,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.47999998927116394,-0.1833941638469696,-0.34254446625709534,-3.121713399887085,0
1747351088.1928713,1.446000099182129,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.4699999988079071,-0.19463853538036346,-0.3484063148498535,-3.898054838180542,0
1747351088.2934976,1.4510000944137573,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.4599999785423279,-0.2015390843153,-0.3522965908050537,-4.378613471984863,0
1747351088.393967,1.4600000381469727,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.44999998807907104,-0.2113943248987198,-0.35785070061683655,-5.044915199279785,0
1747351088.4947746,1.4660000801086426,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.4399999976158142,-0.21782219409942627,-0.3614394962787628,-5.453428268432617,0
1747351088.5951312,1.474000096321106,47.3979706,8.5461639,0.0,-0.009999999776482582,-0.429999977350235,-0.2272436022758484,-0.36671358346939087,-6.01361608505249,0
1747351088.6960049,1.4790000915527344,47.3979706,8.5461638,0.0,-0.009999999776482582,-0.429999977350235,-0.233284592628479,-0.37010765075683594,-6.352462291717529,0
1747351088.796413,1.4870001077651978,47.3979706,8.5461638,0.0,-0.009999999776482582,-0.41999998688697815,-0.24222594499588013,-0.3747676908969879,-6.758845806121826,0
1747351088.897338,1.4930000305175781,47.3979706,8.5461638,0.0,-0.009999999776482582,-0.4099999964237213,-0.24803104996681213,-0.37781766057014465,-6.996118068695068,0
1747351088.9976645,1.5000001192092896,47.3979706,8.5461638,0.0,-0.009999999776482582,-0.3999999761581421,-0.25647231936454773,-0.3820255696773529,-7.303011894226074,0
1747351089.098932,1.505000114440918,47.3979706,8.5461638,0.0,-0.009999999776482582,-0.38999998569488525,-0.2619650363922119,-0.3846597969532013,-7.475330829620361,0
1747351089.1992445,1.5130001306533813,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.38999998569488525,-0.27008649706840515,-0.388435035943985,-7.686742305755615,0
1747351089.2999806,1.5180001258850098,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.3799999952316284,-0.27511531114578247,-0.3910372257232666,-7.797221660614014,0
1747351089.4002855,1.5250000953674316,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.3700000047683716,-0.28220033645629883,-0.39496421813964844,-7.9187798500061035,0
1747351089.5009627,1.53000009059906,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.3700000047683716,-0.2868371903896332,-0.3974164128303528,-7.982349395751953,0
1747351089.6012282,1.537000060081482,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.35999998450279236,-0.2937164902687073,-0.40100646018981934,-8.036295890808105,0
1747351089.7018056,1.5420000553131104,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.35999998450279236,-0.2981959581375122,-0.40310636162757874,-8.04554557800293,0
1747351089.8028932,1.5490000247955322,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.3499999940395355,-0.3048954904079437,-0.4061620533466339,-8.02132511138916,0
1747351089.90353,1.5530000925064087,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.3400000035762787,-0.3095182776451111,-0.40789201855659485,-7.980827331542969,0
1747351090.005023,1.5600000619888306,47.397970699999995,8.5461638,0.0,-0.009999999776482582,-0.3400000035762787,-0.31671974062919617,-0.4103643000125885,-7.885134696960449,0
